,SN,ON_HOURS,NUM_OF_POWER_ONS,EXPECTED_MOTOR_ROTATIONS,SUPPOSED_MOTOR_ROTATIONS,ACTIVE_MILLING_HOURS,DAYS OFFLINE,DAYS SINCE VISIT,CATEGORY
15931,18040245,6.06,1.0,967.0,967.0,1.68,45.0,307.0,Technical
15932,19060326,9.87,1.0,965.0,965.0,6.37,32.0,166.0,Nontechnical
15933,21050734,9.02,1.0,998.0,9.0,4.32,33.0,84.0,Technical
15934,18040304,9.92,1.0,965.0,965.0,9.11,46.0,46.0,Nontechnical
15935,19060419,7.97,1.0,990.0,990.0,6.31,81.0,82.0,Technical
15936,21050654,3.52,1.0,87.0,87.0,0.9,145.0,343.0,Nontechnical
15937,18040245,0.07,1.0,4.0,4.0,0.02,248.0,40.0,Nontechnical
15938,21111016,4.81,1.0,87.0,87.0,4.42,68.0,240.0,Technical
15939,18040255,2.11,1.0,923.0,923.0,2.1,55.0,283.0,Technical
15940,21111069,8.22,1.0,976.0,976.0,7.13,60.0,320.0,Technical
15941,18040178,6.43,1.0,0.0,0.0,0.0,45.0,46.0,Nontechnical
15942,19060334,2.34,1.0,748.0,755.0,2.21,59.0,24.0,Nontechnical
15943,18040255,9.95,1.0,95.0,95.0,0.13,45.0,307.0,Technical
15944,19060395,1.36,1.0,419.0,419.0,0.52,31.0,34.0,Technical
15945,21111023,3.63,1.0,972.0,972.0,1.92,37.0,3.0,Technical
15946,18040304,5.58,1.0,98.0,99.0,5.54,35.0,89.0,Nontechnical
15947,19060324,0.63,1.0,91.0,91.0,0.43,37.0,42.0,Nontechnical
15948,21050703,8.39,1.0,996.0,996.0,1.18,83.0,83.0,Nontechnical
15949,19060345,3.88,1.0,17.0,4.0,0.03,243.0,294.0,Nontechnical
15950,21050678,6.83,1.0,986.0,986.0,3.32,83.0,83.0,Nontechnical
15951,19060447,2.15,1.0,556.0,556.0,2.15,50.0,9.0,Nontechnical
15952,21110979,8.21,1.0,498.0,498.0,0.73,51.0,11.0,Technical
15953,21111069,7.12,1.0,1062.0,1062.0,2.9,60.0,320.0,Technical
15954,19060416,2.23,1.0,18.0,18.0,0.05,31.0,31.0,Nontechnical
15955,19060334,6.61,1.0,0.0,0.0,0.0,59.0,24.0,Nontechnical
15956,19060347,9.99,1.0,1.0,11.0,1.01,243.0,294.0,Nontechnical
15957,21110979,1.25,1.0,515.0,76.0,0.58,51.0,11.0,Technical
15958,21050784,6.28,1.0,907.0,907.0,6.17,41.0,42.0,Technical
15959,18040282,4.94,1.0,974.0,976.0,4.59,150.0,152.0,Technical
15960,18040193,8.72,1.0,7.0,7.0,0.06,53.0,320.0,Technical
15961,21050719,1.93,1.0,1357.0,1358.0,1.1,81.0,81.0,Nontechnical
15962,18040203,8.67,1.0,983.0,983.0,7.72,31.0,40.0,Nontechnical
15963,19060557,0.0,1.0,0.0,0.0,0.0,220.0,4.0,Technical
15964,19060572,5.26,1.0,850.0,850.0,4.99,270.0,511.0,Technical
15965,18040178,4.7,1.0,967.0,968.0,3.14,73.0,74.0,Nontechnical
15966,21050692,2.37,1.0,972.0,999.0,1.42,83.0,83.0,Nontechnical
15967,19060563,9.98,1.0,998.0,998.0,4.38,220.0,4.0,Technical
15968,21110903,0.33,1.0,245.0,244.0,0.24,39.0,61.0,Technical
15969,19060419,1.01,1.0,0.0,0.0,0.01,33.0,14.0,Technical
15970,19060307,8.6,1.0,995.0,983.0,1.48,61.0,81.0,Nontechnical
15971,21111069,8.94,1.0,984.0,983.0,5.81,60.0,320.0,Technical
15972,21050601,9.86,1.0,330.0,330.0,0.46,60.0,61.0,Technical
15973,21050654,2.16,1.0,80.0,80.0,1.09,145.0,343.0,Nontechnical
15974,21050719,3.84,1.0,21.0,21.0,0.05,272.0,73.0,Nontechnical
15975,19060551,2.21,1.0,986.0,986.0,2.01,265.0,9.0,Nontechnical
15976,19060326,1.36,1.0,0.0,0.0,0.0,32.0,166.0,Nontechnical
15977,18040282,9.99,1.0,969.0,969.0,4.02,150.0,152.0,Technical
15978,19060416,9.51,1.0,972.0,942.0,2.98,31.0,31.0,Nontechnical
15979,21050582,4.64,1.0,0.0,0.0,0.0,89.0,89.0,Technical
15980,18040281,0.16,1.0,228.0,229.0,0.16,158.0,206.0,Technical
15981,18040245,0.93,1.0,950.0,950.0,0.91,158.0,206.0,Technical
15982,21050678,0.54,1.0,7.0,7.0,0.44,83.0,83.0,Nontechnical
15983,19060395,9.98,1.0,1.0,8.0,0.02,31.0,34.0,Technical
15984,18040296,8.5,1.0,7.0,7.0,0.03,158.0,206.0,Technical
15985,19060571,6.09,1.0,8.0,8.0,0.02,69.0,80.0,Nontechnical
15986,21110874,0.85,1.0,7.0,7.0,0.06,304.0,67.0,Technical
15987,21050581,8.32,1.0,32.0,32.0,0.13,89.0,89.0,Technical
15988,18040215,9.98,1.0,35.0,34.0,3.35,154.0,74.0,Nontechnical
15989,18040301,7.66,1.0,990.0,991.0,4.45,46.0,46.0,Nontechnical
15990,21050697,5.37,1.0,76.0,952.0,3.84,83.0,83.0,Nontechnical
15991,19060357,5.31,1.0,972.0,972.0,3.7,107.0,49.0,Technical
15992,21110977,3.35,1.0,5.0,5.0,0.06,48.0,147.0,Technical
15993,21110903,1.12,1.0,6.0,5.0,0.33,39.0,61.0,Technical
15994,21050783,6.24,1.0,5049.0,5075.0,5.4,264.0,14.0,Technical
15995,19060555,3.35,1.0,876.0,876.0,3.28,74.0,46.0,Nontechnical
15996,21110979,1.38,1.0,20.0,28.0,0.01,51.0,11.0,Technical
15997,21050813,1.89,1.0,732.0,731.0,0.8,33.0,84.0,Technical
15998,21050651,9.97,1.0,0.0,0.0,0.0,69.0,76.0,Nontechnical
15999,21050601,4.22,1.0,751.0,751.0,4.05,60.0,61.0,Technical
16000,19060428,1.14,1.0,918.0,945.0,1.09,43.0,65.0,Technical
16001,21050719,6.52,1.0,1640.0,1640.0,1.7,81.0,81.0,Nontechnical
16002,18040178,2.18,1.0,4.0,4.0,0.22,546.0,524.0,Nontechnical
16003,21050615,5.16,1.0,0.0,0.0,0.01,75.0,76.0,Nontechnical
16004,18040304,0.24,1.0,183.0,188.0,0.24,61.0,81.0,Nontechnical
16005,18040304,9.56,1.0,5.0,5.0,0.02,35.0,89.0,Nontechnical
16006,18040203,7.71,1.0,980.0,980.0,6.6,31.0,40.0,Nontechnical
16007,19060439,1.31,1.0,30.0,35.0,0.11,43.0,44.0,Nontechnical
16008,19060395,9.98,1.0,956.0,962.0,1.47,31.0,34.0,Technical
16009,18040245,0.76,1.0,16.0,16.0,0.12,91.0,95.0,Nontechnical
16010,18040273,7.94,1.0,986.0,986.0,2.6,158.0,206.0,Technical
16011,18040232,0.16,1.0,5.0,4.0,0.02,52.0,94.0,Nontechnical
16012,21050822,9.41,1.0,864.0,865.0,4.58,70.0,41.0,Technical
16013,21110979,6.17,1.0,0.0,0.0,0.0,51.0,11.0,Technical
16014,21110979,1.36,1.0,89.0,56.0,0.57,51.0,11.0,Technical
16015,18040274,1.63,1.0,0.0,0.0,0.0,158.0,206.0,Technical
16016,21050719,9.92,1.0,6.0,6.0,0.21,71.0,76.0,Nontechnical
16017,21050582,9.97,1.0,69.0,86.0,1.53,56.0,58.0,Nontechnical
16018,19060382,2.14,1.0,921.0,921.0,2.04,187.0,84.0,Nontechnical
16019,21050719,2.8,1.0,93.0,93.0,2.16,124.0,5.0,Technical
16020,17020151,9.95,1.0,1.0,1.0,0.0,177.0,524.0,Nontechnical
16021,19060557,5.1,1.0,967.0,967.0,1.93,220.0,4.0,Technical
16022,21050601,3.99,1.0,0.0,0.0,0.0,60.0,61.0,Technical
16023,21050719,7.01,1.0,976.0,976.0,6.34,81.0,81.0,Nontechnical
16024,18040255,6.45,1.0,181.0,181.0,0.12,45.0,307.0,Technical
16025,17020142,9.93,1.0,0.0,0.0,0.0,177.0,524.0,Nontechnical
16026,19060395,4.89,1.0,914.0,922.0,3.42,31.0,34.0,Technical
16027,17020142,9.92,1.0,0.0,0.0,0.0,177.0,524.0,Nontechnical
16028,21050589,0.92,1.0,73.0,73.0,0.51,56.0,58.0,Nontechnical
16029,19060551,4.82,1.0,99.0,99.0,4.33,265.0,9.0,Nontechnical
16030,18040240,0.78,1.0,48.0,49.0,0.43,91.0,95.0,Nontechnical
16031,18040272,2.91,1.0,970.0,970.0,2.77,118.0,283.0,Technical
16032,19060416,0.76,1.0,56.0,84.0,0.13,31.0,34.0,Technical
16033,19060395,9.96,1.0,715.0,9.0,0.68,31.0,34.0,Technical
16034,19060419,2.96,1.0,4.0,4.0,0.04,31.0,31.0,Nontechnical
16035,21050584,5.25,1.0,87.0,87.0,0.55,51.0,69.0,Technical
16036,19060387,0.51,1.0,5.0,5.0,0.0,58.0,59.0,Technical
16037,21050719,1.81,1.0,951.0,829.0,0.7,81.0,81.0,Nontechnical
16038,18040273,8.5,1.0,7.0,7.0,0.03,158.0,206.0,Technical
16039,19060419,6.68,1.0,0.0,0.0,0.01,31.0,31.0,Nontechnical
16040,18040203,3.28,1.0,997.0,996.0,2.77,31.0,40.0,Nontechnical
16041,18040271,9.9,1.0,8.0,9.0,1.39,31.0,148.0,Technical
16042,19060326,2.23,1.0,0.0,0.0,0.0,180.0,278.0,Nontechnical
16043,21050581,9.94,1.0,0.0,0.0,0.0,270.0,511.0,Technical
16044,21110961,6.59,1.0,84.0,84.0,0.69,34.0,34.0,Technical
16045,21050822,2.84,1.0,17.0,17.0,0.04,70.0,41.0,Technical
16046,18040251,0.5,1.0,3.0,3.0,0.01,158.0,206.0,Technical
16047,21050719,9.99,1.0,0.0,0.0,0.0,79.0,100.0,Nontechnical
16048,19060551,8.94,1.0,5.0,5.0,0.01,140.0,41.0,Nontechnical
16049,18040245,1.2,1.0,94.0,94.0,0.06,45.0,307.0,Technical
16050,21050625,7.36,1.0,0.0,0.0,0.0,32.0,33.0,Technical
16051,21050654,2.56,1.0,57.0,57.0,1.09,145.0,343.0,Nontechnical
16052,18040296,0.33,1.0,132.0,132.0,0.22,31.0,32.0,Nontechnical
16053,19060416,6.1,1.0,971.0,971.0,4.14,31.0,31.0,Nontechnical
16054,18040203,2.37,1.0,86.0,85.0,2.09,31.0,40.0,Nontechnical
16055,18040178,9.93,1.0,94.0,2909.0,2.62,546.0,524.0,Nontechnical
16056,21110977,9.6,1.0,8.0,8.0,0.71,34.0,34.0,Technical
16057,18040255,1.67,1.0,997.0,997.0,1.6,55.0,283.0,Technical
16058,18040296,5.45,1.0,26.0,26.0,0.03,66.0,17.0,Nontechnical
16059,19060382,1.63,1.0,962.0,962.0,1.62,187.0,84.0,Nontechnical
16060,19060324,4.11,1.0,0.0,0.0,0.0,37.0,42.0,Nontechnical
16061,21050584,5.09,1.0,88.0,97.0,0.73,51.0,69.0,Technical
16062,18040304,7.22,1.0,2193.0,2193.0,2.69,46.0,46.0,Nontechnical
16063,18040296,9.95,1.0,0.0,0.0,0.0,158.0,206.0,Technical
16064,21050783,6.11,1.0,977.0,977.0,5.48,264.0,14.0,Technical
16065,19060385,0.54,1.0,96.0,97.0,0.46,58.0,59.0,Technical
16066,19060416,9.95,1.0,10.0,4.0,0.06,31.0,34.0,Technical
16067,19060395,2.36,1.0,2488.0,2488.0,2.33,31.0,34.0,Technical
16068,18040177,5.72,1.0,99.0,99.0,1.19,31.0,148.0,Technical
16069,21050591,8.56,1.0,98.0,980.0,1.74,56.0,58.0,Nontechnical
16070,19060324,1.3,1.0,90.0,93.0,0.27,37.0,42.0,Nontechnical
16071,18040181,3.43,1.0,58.0,58.0,0.35,73.0,74.0,Nontechnical
16072,21050690,6.83,1.0,988.0,988.0,6.14,83.0,83.0,Nontechnical
16073,19060324,0.07,1.0,13.0,13.0,0.04,97.0,97.0,Nontechnical
16074,21050601,9.97,1.0,0.0,0.0,0.0,32.0,135.0,Technical
16075,21050599,4.62,1.0,951.0,979.0,2.86,75.0,76.0,Nontechnical
16076,18040245,2.76,1.0,106.0,106.0,0.12,45.0,307.0,Technical
16077,19060554,0.0,1.0,0.0,0.0,0.0,220.0,4.0,Technical
16078,21050690,1.02,1.0,175.0,175.0,0.11,83.0,83.0,Nontechnical
16079,21110979,3.91,1.0,995.0,995.0,1.04,51.0,11.0,Technical
16080,19060501,4.17,1.0,942.0,942.0,1.41,192.0,110.0,Technical
16081,18040301,0.0,1.0,0.0,0.0,0.0,150.0,152.0,Technical
16082,18040173,9.24,1.0,2.0,2.0,0.02,177.0,524.0,Nontechnical
16083,21050651,5.72,1.0,0.0,0.0,0.01,48.0,122.0,Nontechnical
16084,18040193,6.98,1.0,0.0,0.0,0.02,53.0,320.0,Technical
16085,18040195,4.96,1.0,85.0,86.0,4.27,31.0,40.0,Nontechnical
16086,21050615,9.8,1.0,0.0,0.0,0.0,75.0,76.0,Nontechnical
16087,21050719,5.24,1.0,3994.0,3995.0,3.37,81.0,81.0,Nontechnical
16088,21111016,3.77,1.0,9.0,9.0,3.09,68.0,240.0,Technical
16089,21050581,6.19,1.0,68.0,2.0,0.08,270.0,511.0,Technical
16090,19060395,7.82,1.0,2282.0,2283.0,3.19,31.0,34.0,Technical
16091,17020141,9.95,1.0,9.0,9.0,0.08,177.0,524.0,Nontechnical
16092,21111069,5.2,1.0,975.0,974.0,4.74,60.0,320.0,Technical
16093,18040273,9.97,1.0,89.0,3.0,1.85,158.0,206.0,Technical
16094,17020151,9.94,1.0,0.0,0.0,0.0,177.0,524.0,Nontechnical
16095,18040178,2.86,1.0,0.0,0.0,0.0,95.0,95.0,Nontechnical
16096,18040271,6.47,1.0,59.0,59.0,0.51,31.0,148.0,Technical
16097,18040304,2.84,1.0,8.0,942.0,2.82,35.0,89.0,Nontechnical
16098,21111023,1.58,1.0,584.0,593.0,1.39,37.0,3.0,Technical
16099,21110903,0.33,1.0,59.0,59.0,0.07,39.0,61.0,Technical
16100,21050855,4.38,1.0,3605.0,41.0,2.65,51.0,74.0,Technical
16101,19060334,2.52,1.0,5.0,95.0,1.71,59.0,24.0,Nontechnical
16102,19060334,3.31,1.0,0.0,0.0,0.0,59.0,24.0,Nontechnical
16103,21110961,8.09,1.0,79.0,79.0,0.18,34.0,34.0,Technical
16104,19060328,3.21,1.0,820.0,912.0,2.35,59.0,24.0,Nontechnical
16105,18040304,5.58,1.0,92.0,956.0,5.54,35.0,89.0,Nontechnical
16106,18040234,1.87,1.0,138.0,356.0,0.26,91.0,95.0,Nontechnical
16107,21111028,4.67,1.0,965.0,966.0,3.92,68.0,240.0,Technical
16108,19060551,7.63,1.0,4925.0,4925.0,6.05,45.0,74.0,Nontechnical
16109,19060306,4.94,1.0,974.0,976.0,4.59,150.0,152.0,Technical
16110,18040173,9.94,1.0,0.0,0.0,0.0,177.0,524.0,Nontechnical
16111,18040203,6.81,1.0,987.0,987.0,6.01,31.0,40.0,Nontechnical
16112,18040255,0.68,1.0,752.0,753.0,0.65,55.0,283.0,Technical
16113,19060315,4.99,1.0,46.0,46.0,0.07,61.0,81.0,Nontechnical
16114,19060419,6.01,1.0,918.0,918.0,4.7,33.0,14.0,Technical
16115,21050784,7.79,1.0,9911.0,9912.0,7.76,41.0,42.0,Technical
16116,19060413,3.91,1.0,995.0,995.0,1.04,31.0,31.0,Nontechnical
16117,17010091,9.95,1.0,0.0,0.0,0.0,84.0,11.0,Nontechnical
16118,19060395,7.54,1.0,41.0,41.0,3.4,31.0,34.0,Technical
16119,18040304,6.58,1.0,5.0,9.0,0.02,146.0,224.0,Nontechnical
16120,19060413,2.37,1.0,45.0,45.0,0.54,31.0,31.0,Nontechnical
16121,21110979,6.31,1.0,0.0,0.0,0.0,51.0,11.0,Technical
16122,21050711,4.76,1.0,1969.0,1969.0,3.14,83.0,83.0,Nontechnical
16123,18040296,9.95,1.0,966.0,966.0,5.92,158.0,206.0,Technical
16124,18040203,4.18,1.0,89.0,89.0,2.31,31.0,40.0,Nontechnical
16125,19060334,5.19,1.0,47.0,470.0,0.88,59.0,24.0,Nontechnical
16126,18040234,6.87,1.0,56.0,57.0,0.37,91.0,95.0,Nontechnical
16127,21111040,2.99,1.0,960.0,959.0,2.25,37.0,3.0,Technical
16128,18040178,7.55,1.0,996.0,972.0,6.05,546.0,524.0,Nontechnical
16129,19060419,2.72,1.0,90.0,89.0,8.61,81.0,82.0,Technical
16130,21050601,3.48,1.0,998.0,998.0,3.46,60.0,61.0,Technical
16131,19060395,9.99,1.0,0.0,5.0,0.05,31.0,34.0,Technical
16132,18040245,1.19,1.0,619.0,988.0,1.01,158.0,206.0,Technical
16133,18040274,9.97,1.0,0.0,0.0,0.0,158.0,206.0,Technical
16134,21050719,9.93,1.0,977.0,977.0,5.22,79.0,100.0,Nontechnical
16135,19060551,4.93,1.0,941.0,941.0,1.41,42.0,67.0,Nontechnical
16136,21050822,4.98,1.0,998.0,999.0,4.78,70.0,41.0,Technical
16137,18040269,0.76,1.0,879.0,880.0,0.71,55.0,283.0,Technical
16138,18040255,0.35,1.0,0.0,0.0,0.0,45.0,307.0,Technical
16139,18040232,9.96,1.0,23.0,23.0,0.01,52.0,94.0,Nontechnical
16140,18040178,9.92,1.0,906.0,907.0,5.79,546.0,524.0,Nontechnical
16141,21110979,0.24,1.0,1.0,0.0,0.0,37.0,3.0,Technical
16142,18040233,6.39,1.0,975.0,974.0,4.1,91.0,95.0,Nontechnical
16143,18040304,9.99,1.0,960.0,914.0,6.34,46.0,46.0,Nontechnical
16144,19060416,0.98,1.0,616.0,616.0,0.8,31.0,34.0,Technical
16145,19060409,9.98,1.0,957.0,966.0,1.48,31.0,34.0,Technical
16146,18040193,1.69,1.0,816.0,816.0,1.02,53.0,320.0,Technical
16147,19060415,1.1,1.0,68.0,826.0,0.82,31.0,31.0,Nontechnical
16148,18040271,0.16,1.0,80.0,80.0,0.15,39.0,349.0,Technical
16149,21050601,2.15,1.0,1134.0,1131.0,1.58,60.0,61.0,Technical
16150,15020028,8.41,1.0,0.0,0.0,0.0,167.0,234.0,Nontechnical
16151,19060491,1.43,1.0,19.0,19.0,1.22,263.0,88.0,Nontechnical
16152,19060447,3.57,1.0,50.0,490.0,2.48,50.0,9.0,Nontechnical
16153,21050822,0.52,1.0,0.0,988.0,0.5,70.0,41.0,Technical
16154,19060413,2.66,1.0,92.0,92.0,1.25,31.0,31.0,Nontechnical
16155,19060395,1.45,1.0,982.0,984.0,1.01,31.0,34.0,Technical
16156,21050654,1.2,1.0,94.0,94.0,0.85,145.0,343.0,Nontechnical
16157,19060326,0.42,1.0,53.0,598.0,0.41,97.0,98.0,Nontechnical
16158,18040178,7.8,1.0,0.0,0.0,0.0,177.0,524.0,Nontechnical
16159,19060390,0.84,1.0,20.0,20.0,0.04,251.0,528.0,Nontechnical
16160,19060416,1.24,1.0,702.0,702.0,1.15,43.0,65.0,Technical
16161,19060491,3.15,1.0,3569.0,3569.0,2.96,263.0,88.0,Nontechnical
16162,21050776,1.74,1.0,923.0,923.0,1.73,264.0,14.0,Technical
16163,19060395,2.64,1.0,330.0,329.0,2.04,31.0,34.0,Technical
16164,19060345,9.97,1.0,0.0,0.0,0.0,63.0,83.0,Nontechnical
16165,19060324,2.51,1.0,918.0,926.0,1.0,37.0,42.0,Nontechnical
16166,21050855,3.76,1.0,833.0,838.0,1.33,51.0,74.0,Technical
16167,18040195,5.02,1.0,0.0,0.0,0.0,31.0,40.0,Nontechnical
16168,17020141,9.94,1.0,4.0,4.0,0.0,177.0,524.0,Nontechnical
16169,19060395,4.82,1.0,727.0,727.0,1.52,31.0,34.0,Technical
16170,21050601,3.22,1.0,991.0,995.0,2.29,60.0,61.0,Technical
16171,18040233,6.55,1.0,90.0,973.0,4.67,91.0,95.0,Nontechnical
16172,21050719,9.64,1.0,985.0,982.0,8.27,272.0,73.0,Nontechnical
16173,21050697,3.91,1.0,95.0,980.0,2.72,83.0,83.0,Nontechnical
16174,19060326,0.94,1.0,0.0,0.0,0.0,59.0,24.0,Nontechnical
16175,21050823,1.02,1.0,96.0,96.0,0.13,70.0,41.0,Technical
16176,19060326,9.96,1.0,0.0,2.0,0.0,300.0,40.0,Technical
16177,21050584,4.06,1.0,979.0,979.0,2.9,51.0,69.0,Technical
16178,18040304,23.97,1.0,3294.0,3294.0,6.26,46.0,46.0,Nontechnical
16179,21050601,4.92,1.0,980.0,997.0,3.3,32.0,135.0,Technical
16180,17020142,9.94,1.0,0.0,0.0,0.0,177.0,524.0,Nontechnical
16181,21050856,0.98,1.0,721.0,721.0,0.79,51.0,74.0,Technical
16182,19060551,0.24,1.0,13.0,13.0,0.02,31.0,32.0,Nontechnical
16183,21050697,0.58,1.0,83.0,83.0,0.4,83.0,83.0,Nontechnical
16184,21050654,2.16,1.0,65.0,65.0,1.49,145.0,343.0,Nontechnical
16185,19060450,1.75,1.0,0.0,0.0,0.0,263.0,577.0,Nontechnical
16186,19060571,5.78,1.0,8.0,8.0,0.15,510.0,343.0,Nontechnical
16187,21050601,9.98,1.0,0.0,0.0,0.0,32.0,135.0,Technical
16188,19060416,8.89,1.0,988.0,988.0,5.22,31.0,34.0,Technical
16189,19060450,1.98,1.0,696.0,42.0,1.55,263.0,577.0,Nontechnical
16190,18040269,5.25,1.0,982.0,982.0,3.96,55.0,283.0,Technical
16191,19060427,1.62,1.0,941.0,957.0,1.55,43.0,65.0,Technical
16192,19060551,2.01,1.0,974.0,974.0,1.8,36.0,72.0,Nontechnical
16193,19060439,1.31,1.0,30.0,35.0,0.11,43.0,44.0,Nontechnical
16194,19060491,1.27,1.0,957.0,958.0,1.24,263.0,88.0,Nontechnical
16195,21050660,2.0,1.0,41.0,41.0,1.73,93.0,41.0,Technical
16196,18040271,2.42,1.0,49.0,49.0,0.79,31.0,148.0,Technical
16197,18040255,3.72,1.0,95.0,95.0,0.06,45.0,307.0,Technical
16198,21050823,7.89,1.0,913.0,913.0,7.72,70.0,41.0,Technical
16199,21110979,0.43,1.0,2.0,2.0,0.03,51.0,11.0,Technical
16200,18040272,7.27,1.0,976.0,976.0,0.93,118.0,283.0,Technical
16201,19060307,4.36,1.0,52.0,53.0,0.1,61.0,81.0,Nontechnical
16202,18040178,3.79,1.0,952.0,952.0,3.78,95.0,95.0,Nontechnical
16203,19060326,6.26,1.0,19.0,19.0,0.03,59.0,24.0,Nontechnical
16204,18040234,9.94,1.0,0.0,0.0,0.0,91.0,95.0,Nontechnical
16205,19060428,0.86,1.0,903.0,949.0,0.8,43.0,65.0,Technical
16206,19060324,9.97,1.0,65.0,65.0,0.1,43.0,76.0,Nontechnical
16207,18040304,2.93,1.0,988.0,988.0,7.22,46.0,46.0,Nontechnical
16208,21050601,7.26,1.0,974.0,974.0,7.18,60.0,61.0,Technical
16209,18040245,10.74,1.0,98.0,98.0,0.1,158.0,206.0,Technical
16210,21110979,2.03,1.0,0.0,0.0,0.0,51.0,11.0,Technical
16211,18040296,3.59,1.0,927.0,927.0,1.77,66.0,17.0,Nontechnical
16212,21050601,4.39,1.0,984.0,983.0,4.09,60.0,61.0,Technical
16213,19060395,2.38,1.0,975.0,975.0,2.31,31.0,34.0,Technical
16214,19060395,1.93,1.0,803.0,803.0,1.82,31.0,34.0,Technical
16215,19060385,1.88,1.0,91.0,91.0,1.76,58.0,59.0,Technical
16216,19060395,2.73,1.0,9.0,9.0,0.61,31.0,34.0,Technical
16217,21050584,9.84,1.0,797.0,796.0,4.23,51.0,69.0,Technical
16218,19060501,2.71,1.0,2197.0,2197.0,1.44,192.0,110.0,Technical
16219,21050697,1.41,1.0,622.0,682.0,0.55,83.0,83.0,Nontechnical
16220,21050601,3.98,1.0,680.0,680.0,2.24,60.0,61.0,Technical
16221,19060334,0.94,1.0,0.0,0.0,0.0,59.0,24.0,Nontechnical
16222,21110993,9.99,1.0,9.0,9.0,0.72,62.0,87.0,Technical
16223,19060306,0.07,1.0,1.0,1.0,0.03,150.0,152.0,Technical
16224,19060554,3.22,1.0,3.0,58.0,0.32,220.0,4.0,Technical
16225,21050719,7.93,1.0,956.0,956.0,6.62,81.0,81.0,Nontechnical
16226,18040178,9.91,1.0,0.0,0.0,0.0,177.0,524.0,Nontechnical
16227,21050591,4.01,1.0,41.0,96.0,0.3,56.0,58.0,Nontechnical
16228,17020148,9.91,1.0,1.0,5.0,0.01,177.0,524.0,Nontechnical
16229,21110961,2.42,1.0,49.0,49.0,0.79,34.0,34.0,Technical
16230,21050584,8.1,1.0,88.0,88.0,0.81,51.0,69.0,Technical
16231,21050831,7.53,1.0,648.0,649.0,6.24,70.0,41.0,Technical
16232,19060334,2.96,1.0,785.0,785.0,2.25,59.0,24.0,Nontechnical
16233,19060345,9.91,1.0,9.0,9.0,0.1,63.0,83.0,Nontechnical
16234,21050584,9.21,1.0,882.0,882.0,3.76,51.0,69.0,Technical
16235,21050719,9.83,1.0,965.0,966.0,7.94,81.0,81.0,Nontechnical
16236,21050856,2.48,1.0,949.0,950.0,2.37,51.0,74.0,Technical
16237,18040298,7.02,1.0,3325.0,3325.0,4.34,46.0,46.0,Nontechnical
16238,18040178,9.94,1.0,75.0,75.0,0.59,177.0,524.0,Nontechnical
16239,19060356,1.99,1.0,982.0,982.0,1.73,67.0,68.0,Nontechnical
16240,19060315,9.98,1.0,0.0,1.0,0.0,61.0,81.0,Nontechnical
16241,21050601,4.4,1.0,949.0,949.0,3.47,60.0,61.0,Technical
16242,18040177,9.95,1.0,57.0,57.0,0.38,31.0,148.0,Technical
16243,21050625,7.16,1.0,0.0,0.0,0.0,32.0,33.0,Technical
16244,18040255,1.19,1.0,0.0,0.0,0.0,45.0,307.0,Technical
16245,15020035,5.27,1.0,97.0,97.0,1.83,167.0,234.0,Nontechnical
16246,21110979,0.6,1.0,0.0,0.0,0.0,51.0,11.0,Technical
16247,19060419,7.97,1.0,91.0,90.0,6.31,81.0,82.0,Technical
16248,19060551,2.97,1.0,9.0,9.0,0.22,31.0,32.0,Nontechnical
16249,19060416,0.41,1.0,71.0,71.0,0.34,31.0,31.0,Nontechnical
16250,19060551,4.62,1.0,937.0,937.0,4.16,45.0,74.0,Nontechnical
16251,18040245,5.85,1.0,0.0,0.0,0.0,47.0,544.0,Nontechnical
16252,18040181,5.82,1.0,55.0,55.0,5.1,31.0,40.0,Nontechnical
16253,19060334,0.07,1.0,0.0,19.0,0.05,59.0,24.0,Nontechnical
16254,21110903,0.07,1.0,9.0,9.0,0.03,39.0,61.0,Technical
16255,19060416,0.28,1.0,91.0,91.0,0.12,119.0,153.0,Technical
16256,19060322,10.65,1.0,1414.0,1417.0,1.88,43.0,76.0,Nontechnical
16257,19060328,2.95,1.0,735.0,751.0,2.08,59.0,24.0,Nontechnical
16258,18040215,13.02,1.0,0.0,0.0,0.0,154.0,74.0,Nontechnical
16259,21110860,1.56,1.0,96.0,96.0,0.9,147.0,364.0,Technical
16260,21050719,0.5,1.0,10.0,10.0,0.0,79.0,100.0,Nontechnical
16261,21050703,6.34,1.0,98.0,98.0,6.2,83.0,83.0,Nontechnical
16262,21050783,2.19,1.0,872.0,872.0,2.11,264.0,14.0,Technical
16263,21050645,5.45,1.0,4858.0,4859.0,4.71,45.0,47.0,Nontechnical
16264,15020030,9.97,1.0,0.0,0.0,0.0,211.0,234.0,Nontechnical
16265,19060345,9.98,1.0,0.0,0.0,0.0,63.0,83.0,Nontechnical
16266,18040296,9.92,1.0,98.0,98.0,1.11,158.0,206.0,Technical
16267,19060326,0.86,1.0,210.0,210.0,0.69,59.0,24.0,Nontechnical
16268,21050678,3.43,1.0,970.0,970.0,2.8,83.0,83.0,Nontechnical
16269,19060572,4.96,1.0,232.0,232.0,0.17,270.0,511.0,Technical
16270,21050703,6.68,1.0,954.0,954.0,5.16,83.0,83.0,Nontechnical
16271,19060439,0.07,1.0,10.0,11.0,0.02,43.0,44.0,Nontechnical
